NtsbCaseNumber,EventType,EventDate,AircraftDamage,ProbableCause,Latitude,Longitude,char_count,word_count,Category,Country,CountryCode,State
IAD05LA064,Accident,2005-05-13 23:00:00.000000 +00:00,Substantial,The separated baffle which blocked the tailpipe resulting in a subsequent total loss of engine power.,39.20111,-75.483329,101,16,Mechanical Failure,US,US,DE
NYC97LA020,Accident,1996-11-23 11:10:00.000000 +00:00,Substantial,"the pilot's inadequate preflight preparation, which resulted in opening of the unsecured canopy during the takeoff roll, and subsequent loss of directional control and a nose over.  A factor was: the pilot's failure to use a checklist.",41.229469,-77.029525,235,37,Pilot Error,US,US,PA
LAX01LA197,Accident,2001-06-02 09:09:00.000000 +00:00,Substantial,the pilot's failure to maintain an adequate clearance altitude from en route obstructions.,38.586944,-121.104721,90,13,Pilot Error,US,US,CA
ANC05LA150,Accident,2005-09-30 12:10:00.000000 +00:00,Substantial,"The pilot's improper use of anti-icing equipment during cruise flight, which resulted in ice ingestion into both engines (foreign object damage), the complete loss of engine power in both engines, and an emergency descent and landing on tree covered terrain.  Factors associated with the accident were the icing conditions, inadequate crew resource management, and failure to use a checklist.",66.555274,-147.483062,392,59,Pilot Error,US,US,AK
LAX92LA068,Accident,1991-12-21 18:50:00.000000 +00:00,Substantial,THE PILOT'S INADEQUATE FUEL CALCULATION AND FAILURE TO SERVICE THE AIRPLANE'S FUEL TANKS WITH ADEQUATE QUANTITIES OF FUEL TO COMPETE THE FIGHTS.  THE LOSS OF ENGINE POWER RESULTING FROM FUEL EXHAUSTION WAS A FACTOR IN THE ACCIDENT.,36.950458,-121.72042,231,37,Pilot Error,US,US,CA
CHI03LA279,Accident,2003-07-16 13:05:00.000000 +00:00,Substantial,"The pilot misjudging the flare during landing, and his inadequate remedial action resulting in the inadvertent porpoise of the airplane.",42.910831,-82.528892,136,20,Pilot Error,US,US,MI
SEA90LA110,Accident,1990-06-23 15:55:00.000000 +00:00,Substantial,THE PILOT'S MISJUDGEMENT OF DISTANCE AND ALTITUDE AND HIS FAILURE TO MAINTAIN AN ADEQUATE AIRSPEED DURING THE LANDING APPROACH.,48.129543,-116.989967,127,19,Pilot Error,US,US,ID
SEA07LA063,Accident,2007-02-23 22:00:00.000000 +00:00,Substantial,"The loss of engine power for undetermined reasons.  Contributing factors were the lack of suitable terrain for a  forced landing, and the trees.",48.792778,-122.537498,144,23,Mechanical Failure,US,US,WA
SEA91LA067,Accident,1991-03-16 10:45:00.000000 +00:00,Substantial,A LOSS OF ENGINE POWER DUE TO FUEL STARVATION BECAUSE OF AN INADEQUATE COMPONENT AND INADEQUATE FUEL SYSTEM DESIGN.,45.229038,-122.799728,115,19,Mechanical Failure,US,US,OR
SEA98LA032,Accident,1998-01-30 19:38:00.000000 +00:00,Substantial,the pilot's inadvertent actuation of the parking brake.,43.770671,-114.619766,55,8,Pilot Error,US,US,ID
SEA94FA174,Accident,1994-07-09 13:20:00.000000 +00:00,Substantial,"THE PILOT'S INADEQUATE PREFLIGHT PLANNING/PREPARATION.  FACTORS RELATED TO THE ACCIDENT WERE: HIGH DENSITY ALTITUDE, THE RUNWAY CONDITION (WITH AREAS OF SOFT OR UNEVEN TERRAIN AND TALL GRASS), AND OBSTRUCTIONS (TREES) NEAR THE DEPARTURE END OF THE RUNWAY.",47.809387,-120.859512,255,37,Pilot Error,US,US,WA
LAX93FA260,Accident,1993-06-19 07:33:00.000000 +00:00,Substantial,the pilot's improper use of the collective control and his failure to maintain adequate RPM during an autorotative descent during a practice power off landing.  A factor which contributed to the accident related to the pilot's lack of recent experience piloting a helicopter.,36.040008,-114.929748,275,43,Pilot Error,US,US,NV
FTW02LA188,Accident,2002-06-21 04:30:00.000000 +00:00,Substantial,The pilot's hard landing as a result of her improper landing flare.  Factors were the prevailing dark night conditions and the student pilot's lack of total experience in night operations.,31.942499,-102.201942,188,30,Pilot Error,US,US,TX
WPR12FA155,Accident,2012-04-08 06:55:00.000000 +00:00,Substantial,A loose portable XM-GPS antenna that migrated to the tail section of the airplane and jammed the elevator bell crank. Contributing to the accident was the pilot’s failure to account for the cockpit portable GPS antenna during preflight or postflight inspection.,36.666389,-121.553611,261,41,Pilot Error,US,US,CA
LAX03CA263,Accident,2003-08-25 10:30:00.000000 +00:00,Substantial,"the pilot's failure to maintain an adequate airspeed, which resulted in a stall.  The rising terrain was a factor.",33.287223,-116.95639,114,19,Pilot Error,US,US,CA
MIA02LA141,Accident,2002-07-26 08:10:00.000000 +00:00,Substantial,The failure of the pilot to maintain directional control of the airplane during the takeoff roll resulting in the on-ground collision with a ditch and subsequent nose over of the airplane.,25.948888,-80.423332,188,31,Pilot Error,US,US,FL
ANC10CA078,Accident,2010-08-27 10:30:00.000000 +00:00,Substantial,A bird strike which penetrated the airplane's windscreen.,59.946388,-158.198059,57,8,Other,US,US,AK
SEA89FA092,Accident,1989-05-29 12:45:00.000000 +00:00,Substantial,PILOT FAILED TO ASSURE THE LANDING GEAR ON THE AMPHIBIOUS FLOATS WERE RETRACTED FOR THE WATER LANDING.,57.439643,-134.479125,102,17,Pilot Error,US,US,AK
FTW97LA065,Accident,1996-12-17 14:15:00.000000 +00:00,Substantial,loss of engine power for undetermined reason(s).  A factor relating to the accident was: the lack of suitable terrain for a forced landing.,29.660482,-95.039604,139,23,Mechanical Failure,US,US,TX
ERA23LA298,Accident,2023-07-12 14:00:00.000000 +00:00,Substantial,"The pilot’s failure to identify and appropriately respond to an anomalous nose-down trim condition during the takeoff roll, which resulted in his decision to eject and the airplane’s subsequent runway excursion.",34.903169,-76.880773,211,31,Pilot Error,US,US,NC
CHI97LA154,Accident,1997-06-02 23:25:00.000000 +00:00,Substantial,the pilot did not comply with the decision height and his attention was diverted from his cockpit scan.  The factors involved were the weather conditions were at landing minimums and a flight to his destination alternate was not performed.,41.070858,-85.169609,239,39,Pilot Error,US,US,IN
CEN10CA513,Accident,2010-08-28 14:20:00.000000 +00:00,Substantial,The student pilot's loss of directional control during takeoff due to an improper flap setting.,36.772499,-96.01139,95,15,Pilot Error,US,US,OK
NYC01FA169,Accident,2001-07-10 13:58:00.000000 +00:00,Substantial,"The pilot's improper use of the flight controls while turning to base, which resulted in a stall/spin and subsequent impact with the ground.",39.948333,-74.832496,140,23,Pilot Error,US,US,NJ
MIA93LA136,Accident,1993-05-29 11:20:00.000000 +00:00,Substantial,"A RUPTURED CENTER BELLOWS SEAL IN THE FUEL SERVO AND/OR A PLUGGED FUEL INJECTOR DUE TO CONTAMINATION (RUST) FROM THE FUEL SERVO.  FACTORS RELATED TO THE ACCIDENT WERE: IMPROPER SERVICING OF THE AIRCRAFT, AND PEOPLE AND TREES IN THE EMERGENCY LANDING AREA.",31.706102,-89.12851,255,42,Maintenance / Inspection Issues,US,US,MS
GAA17CA069,Accident,2016-11-04 16:00:00.000000 +00:00,Substantial,"The student pilot’s improper landing flare, which resulted in a hard landing.",37.573612,-84.762222,77,12,Pilot Error,US,US,KY
NYC91FA205,Accident,1991-08-07 12:00:00.000000 +00:00,Substantial,THE PILOT STARTED A SPIN MANEUVER AT TOO LOW AN ALTITUDE TO ALLOW RECOVERY.  A FACTOR IN THE ACCIDENT WAS SCATTERED CLOUDS AT 2500 FEEL MSL.,41.440353,-74.420623,140,26,Pilot Error,US,US,NY
ERA17LA141,Accident,2017-03-29 13:25:00.000000 +00:00,Substantial,"The pilot's failure to properly configure the airplane's flaps for takeoff, which resulted in a longer ground roll and subsequent runway excursion.",35.660831,-80.789443,147,22,Pilot Error,US,US,NC
ANC90LA062,Accident,1990-04-16 18:04:00.000000 +00:00,Substantial,INADEQUATE MAINTENANCE AND INSPECTION OF THE NOSE BAGGAGE DOOR.,70.430061,-149.289443,63,9,Maintenance / Inspection Issues,US,US,AK
LAX07CA172,Accident,2007-05-22 15:55:00.000000 +00:00,Substantial,failure of the towrope during the initial climb out.,33.794445,-118.052497,52,9,Mechanical Failure,US,US,CA
SEA99LA166,Accident,1999-09-18 09:20:00.000000 +00:00,Substantial,The pilot-in-command's delayed recovery from a snap roll.  A contributing factor was the low altitude at which the maneuver was initiated.,43.52005,-111.930122,138,21,Pilot Error,US,US,ID
NYC03LA140,Accident,2003-06-27 15:45:00.000000 +00:00,Substantial,"The CFI's failure to maintain directional control, which resulted in a collision with trees.",38.914443,-82.098335,92,14,Pilot Error,US,US,WV
IAD00LA061,Accident,2000-07-01 12:30:00.000000 +00:00,Substantial,the student pilot's inadequate compensation for winds that resulted in his failure to maintain runway alignment and a hard landing.,38.729049,-76.999862,131,20,Pilot Error,US,US,MD
MIA95LA020,Accident,1994-11-14 14:30:00.000000 +00:00,Substantial,THE FAILURE OF THE PILOT TO COMPENSATE FOR THE GUSTY WIND CONDITIONS DURING TAXI FOR TAKEOFF.,28.66002,-81.390609,93,16,Pilot Error,US,US,FL
CHI98FA286,Accident,1998-07-31 11:30:00.000000 +00:00,Substantial,The pilot's failure to use carburetor heat in weather conditions conducive to carburetor icing.,43.940902,-88.089363,95,14,Pilot Error,US,US,WI
DEN91DTE02,Accident,1991-09-02 19:07:00.000000 +00:00,Substantial,THE PILOT'S FAILURE TO ATTAIN ADEQUATE AIRCRAFT CONTROL TO AVOID TERRAIN COLLISION.,39.030487,-104.290412,83,12,Pilot Error,US,US,CO
CEN19FA247,Accident,2019-08-03 11:43:00.000000 +00:00,Substantial,"The non-instrument-rated pilot’s decision to continue visual flight into instrument meteorological conditions with thunderstorm activity, which resulted in spatial disorientation and a loss of airplane control.",46.699165,-89.472778,210,26,Pilot Error,US,US,MI
SEA07CA077,Accident,2007-03-10 09:30:00.000000 +00:00,Substantial,"The pilot's misjudged flare, which resulted in a hard landing and a porpoise.",35.265834,-113.941108,77,13,Pilot Error,US,US,AZ
WPR18FA074,Accident,2018-01-27 16:34:00.000000 +00:00,Substantial,A loss of control following the gunner's failure to ensure that the net maintained clearance from the tail rotor.,46.604999,-117.669723,113,19,Pilot Error,US,US,WA
DEN06FA111,Accident,2006-08-07 10:20:00.000000 +00:00,Substantial,"the pilot's inadequate preflight planning/preparation.  Contributing factors in this accident were the pilot's lack of familiarity with the geographical area, his becoming lost/disoriented, his improper decision, the high density altitude, and the reduction in the airplane's climb performance.",38.616664,-106.300003,294,38,Pilot Error,US,US,CO
SEA97LA176,Accident,1997-07-22 08:47:00.000000 +00:00,Substantial,The pilot's failure to maintain sufficient rotor RPM.  A factor was the pilot's limited flight experience in gyroplanes.,43.049339,-124.360305,120,18,Pilot Error,US,US,OR
ERA22LA143,Accident,2022-03-02 19:05:00.000000 +00:00,Substantial,The student pilot’s improper left rudder input after power application during the touch-and-go landing which resulted in a runway excursion and collision with airport lighting equipment. Contributing to the accident was the flight instructor’s inadequate supervision of the student.,38.725458,-77.516932,282,39,Pilot Error,US,US,VA
SEA05LA084,Accident,2005-04-20 15:17:00.000000 +00:00,Destroyed,An airborne fire which was fueled by leaking hydraulic fluid (the ignition source for the fire was undetermined) from the landing gear hydraulic system located under the cockpit instrument panel due to inadequate maintenance from other maintenance personnel.  Contributing factors were the hydraulic fluid and the pilot's hard landing due the airplane's control not being possible subsequent to the loss of external visibility caused by smoke in the cockpit.,48.311389,-114.254997,458,69,Maintenance / Inspection Issues,US,US,MT
ANC91LA011,Accident,1990-11-07 11:00:00.000000 +00:00,Substantial,THE PILOT'S DELAY IN ABORTING THE TAKEOFF.,55.569049,-132.39093,42,7,Pilot Error,US,US,AK
WPR23LA231,Accident,2023-06-12 09:30:00.000000 +00:00,Substantial,"The pilot’s improper selection of a touchdown point and delayed recognition, which resulted in an impact with an obstacle.",47.86601,-119.9427,122,19,Pilot Error,US,US,WA
NYC97LA112,Accident,1997-06-10 11:10:00.000000 +00:00,Substantial,The left main landing gear collapsed due to corrosion.,38.090278,-78.559425,54,9,Maintenance / Inspection Issues,US,US,VA
CHI97FA025,Accident,1996-11-11 12:00:00.000000 +00:00,Substantial,the pilot's inadequate preflight preparation and not maintaining control of the helicopter during its rearward flight. A factor was the pilot's over-confidence in his personal ability.,40.460777,-88.340637,184,26,Pilot Error,US,US,IL
ANC15CA051,Accident,2015-07-14 11:00:00.000000 +00:00,Substantial,The pilot's decision to fly at a low altitude in mountainous terrain and weather conditions conducive to downdrafts.,62.179973,-159.840789,116,18,Pilot Error,US,US,AK
CHI91DCG02,Accident,1991-04-17 14:00:00.000000 +00:00,Substantial,OIL FOULED SPARK PLUGS RESULTING IN A PARTIAL LOSS OF ENGINE POWER. SOFT TERRAIN IN THE FORCED LANDING AREA WAS A FACTOR.,39.23954,-94.409721,121,22,Maintenance / Inspection Issues,US,US,MO
LAX90LA275,Accident,1990-08-04 15:10:00.000000 +00:00,Substantial,THE PILOT'S IMPROPER AIRCRAFT HANDLING AT A LOW ALTITUDE WHICH RESULTED IN A RATE OF DESCENT THAT COULD NOT BE ARRESTED PRIOR TO COLLIDING WITH THE GROUND.,33.610935,-111.890319,155,27,Pilot Error,US,US,AZ
ANC91LA030,Accident,1991-02-16 13:45:00.000000 +00:00,Substantial,A LOSS OF CONTROL AND COLLISION WITH TERRAIN AFTER THE HELICOPTER ENTERED A WHITEOUT CONDITION.,57.789886,-152.399139,95,15,Weather / Environmental Factors,US,US,AK
LAX04FA150,Accident,2004-03-09 15:10:00.000000 +00:00,Substantial,the in-flight separation of the main spar due to corrosion in the wing center section not detectable by inspection methods described in manufacturer's service bulletins and FAA Airworthiness Directives.,37.746665,-120.631385,202,29,Maintenance / Inspection Issues,US,US,CA
MIA94FA058,Accident,1994-01-22 17:15:00.000000 +00:00,Substantial,THE PILOT IN COMMAND'S FAILURE TO MAINTAIN ALTITUDE WHILE MANUEVERING RESULTING IN THE AIRCRAFT COLLIDING WITH TREES AND THEN THE GROUND.,34.240097,-89.000335,137,21,Pilot Error,US,US,MS
CHI97LA064,Accident,1997-02-01 17:35:00.000000 +00:00,Substantial,the pilot's failure to maintain directional control.  A factor was the snowbank.,41.979324,-86.11074,80,12,Pilot Error,US,US,MI
ATL93FA082,Accident,1993-04-27 20:03:00.000000 +00:00,Substantial,"INADEQUATE VISUAL LOOKOUT BY THE PILOTS OF BOTH AIRCRAFT.  FACTORS RELATED TO THE ACCIDENT WERE: FAILURE OF THE PILOT OF N9317L TO ILLUMINATE HIS AIRCRAFT NAVIGATION LIGHTS, AND IMPROPER RADIO COMMUNICATIONS BY THE PILOT OF N47WD BY SELECTING THE WRONG UNICOM FREQUENCY TO MONITOR AND ANNOUNCE HIS LANDING INTENTIONS AND POSITION.",32.439548,-81.770187,330,51,Pilot Error,US,US,GA
GAA18CA080,Accident,2017-11-26 16:07:00.000000 +00:00,Substantial,"The pilot’s improper landing flare, which resulted in a hard, bounced landing.",29.180833,-81.059165,78,12,Pilot Error,US,US,FL
CEN18LA357,Accident,2018-08-29 11:30:00.000000 +00:00,Substantial,"The loss of two securing bolts that allowed the left magneto to move around, which disrupted the spark timing and resulted in the engine losing total power.",30.540832,-92.203613,156,27,Mechanical Failure,US,US,LA
NYC97LA100,Accident,1997-05-26 20:28:00.000000 +00:00,Substantial,"the pilot's inadequate preflight of the airplane which failed to detect water in the fuel, and resulted in a power loss after departure due to fuel contamination.",39.330413,-76.430839,162,27,Pilot Error,US,US,MD
LAX89DVA07,Accident,1989-07-16 12:30:00.000000 +00:00,Destroyed,THE PILOT'S LOSS OF DIRECTIONAL CONTROL DURING AN ATTEMPTED TAKEOFF FROM A LOADING PLATFORM.,37.470645,-120.850784,92,14,Pilot Error,US,US,CA
WPR13CA377,Accident,2013-08-04 17:30:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control during landing.,40.619445,-111.992774,67,9,Pilot Error,US,US,UT
